"Budget Code","Budget Code Name"
2707,"17 UASI - LOGISTICS","="""""
2712,"17 UASI - M&A","="""""
2710,"17 UASI - NOTIFY NYC","="""""
2709,"17 UASI - NYCTracker","="""""
2705,"17 UASI - PLANNING","="""""
2700,"17 UASI - PS","="""""
2701,"17 UASI - RNY","="""""
2708,"17 UASI - Supply ChainLogistics","="""""
2713,"17 UASI - Support Service","="""""
2711,"17 UASI - T&E","="""""
2706,"17 UASI - TECH","="""""
3451,"1802-  Integrated Surv and Prev Prgm","="""""
3459,"1802-  Integrated Surv and Prev Prgm","="""""
P539,"180 CHRISTOPHER ST, MAN, AKA BAILEY HOUS","="""""
OESV,"180 CHRISTOPHER ST, MANH (BLOCK 604, LOT","="""""
DOI6,"180 MAIDEN LANE, MN: BUILD OUT OF DOI LE","="""""
EHAD,"180 MOTT ST. NYC, CLASS A CITY OWNED BLD","="""""
D979,"180 MOTT STREET NYC REMOVAL AND RECONST.","="""""
D978,"180 MOTT STREET UPGRADE ONE ELEVATOR FOR","="""""
GZ92,"180TH ST & BOSTON RD, BX: RECON MANHOLE","="""""
9601,"180TH STREET BID","="""""
DAVI,"1810 DAVIDSON AVE BX: DAY CARE CTR PLAYG","="""""
CWFR,"1815 WEST FARMS RD, BX: SUPPORTIVE HOUSI","="""""
CWFR,"1815 WEST FARMS ROAD, BX: SUPPORTIVE HOU","="""""
TA01,"181ST STREET-PHASE II DESIGN STREET RESU","="""""
FIS1,"182ND ST DAM, BRONX RIVER, BX: STABILIZA","="""""
FIS3,"182ND ST DAM, BRONX RIVER, BX: STABILIZA","="""""
FIS4,"182ND ST DAM, BRONX RIVER, BX: STABILIZA","="""""
FIS2,"182ND ST DAM, BRONX RIVER, BX: STABILIZA","="""""
M185,"185TH STREET (BTW AUDUBON AVE & AMSTERDA","="""""
E1GC,"1872 BATHGATE: GUT RECON OF VACANT CITY-","="""""
MHR1,"1890 ANDREWS AVE, BX: PLP LOAN PER ART 1","="""""
A6I8,"18 DOE SCHOOLS: BKLYN: K096, K138, K181,","="""""
18EL,"18 RICHMOND TERRACE, SI: ELECTRICAL UPGR","="""""
18RE,"18 RICHMOND TERRACE, SI: RECON 1ST & 3RD","="""""
2802,"18 UASI - CERT","="""""
2803,"18 UASI - COOP","="""""
2804,"18 UASI - GIS","="""""
2807,"18 UASI - HUMANITARIAN LOGISTICS","="""""
2812,"18 UASI - M&A","="""""
2810,"18 UASI - NOTIFY NYC","="""""
2800,"18 UASI - PERSONNEL SERVICES","="""""
2805,"18 UASI - PLANNING","="""""
2801,"18 UASI - RNY","="""""
2808,"18 UASI - SUPPLY CHAIN LOGISTICS","="""""
2806,"18 UASI - TECH","="""""
2811,"18 UASI - TRAINING & EXERCISES","="""""
2809,"18 UASI - TRAVEL","="""""
P570,"193-201 S 4TH ST, BKLYN: CON OF SENIOR C","="""""
FBAS,"1932 ARTHUR AVE, BX: RECON FACADE & BASE","="""""
AELV,"1932 ARTHUR AVE, BX: UPGRADE ELEVATORS,","="""""
R001,"1950 ANDREWS AVE ""THE CASTLE""; ACQUISITI","="""""
WDAD,"1950 ANDREWS AVE ""THE CASTLE"" ACQUISITIO","="""""
HURP,"1950 HUTCHINSON RIVER PKWAY, BX: LOAN PE","="""""
HTER,"1969 HIGHLAWN TERRACE: LOAN PER ART 8A,","="""""
BOWD,"197 BOWERY (THE ANDREWS), MN: LOAN PER A","="""""
BOWA,"197 BOWERY (THE ANDREWS), MN: LOAN PER A","="""""
BOWC,"197 BOWERY (THE ANDREWS), MN: LOAN PER A","="""""
BOWB,"197 BOWERY (THE ANDREWS), MN: LOAN PER A","="""""
198E,"198 E 161 ST, CONCOURSE PLAZA, FAMILY JU","="""""
H121,"1994H-4 REOFFERING","="""""
G071,"1996 A TAXABLE","="""""
G073,"1996 A TAXABLE U.D.","="""""
G072,"1996 A TAXABLE U.D.","="""""
G065,"1996 A TAX-EXEMPT U.D.","="""""
N702,"1996 A TAX-EX O.I.D.","="""""
N701,"1996 A TAX-EX O.I.D.","="""""
MLCA,"1996 A TAX-EX O.I.D.","="""""
N704,"1996 A TAX-EX O.I.D.","="""""
JUDG,"1996 A TAX-EX O.I.D.","="""""
N703,"1996 TAX-EX O.I.D.","="""""
9975,"1997 GRANT","="""""
G141,"1997 I TAX C.O.I.","="""""
G142,"1997 I TAX C.O.I.","="""""
G140,"1997 I TAX C.O.I.","="""""
G139,"1997 I TAX C.O.I.","="""""
G136,"1997 I T - E C.O.I.","="""""
G135,"1997 I T - E C.O.I.","="""""
G137,"1997 I T - E C.O.I.","="""""
G133,"1997 I T - E C.O.I.","="""""
G134,"1997 I T - E C.O.I.","="""""
G138,"1997 I T - E C.O.I.","="""""
AO25,"1997 I T - E O.I.D.","="""""
AO22,"1997 I T - E O.I.D.","="""""
AO27,"1997 I T - E O.I.D.","="""""
AO23,"1997 I T - E O.I.D.","="""""
AO24,"1997 I T - E O.I.D.","="""""
AO26,"1997 I T - E O.I.D.","="""""
G143,"1997 TAX C.O.I.","="""""
2902,"19 UASI CERT","="""""
2914,"19 UASI Community Preparedness","="""""
2903,"19 UASI COOP","="""""
2904,"19 UASI GIS","="""""
2907,"19 UASI HUM. LOGS","="""""
2912,"19 UASI M&A","="""""
2910,"19 UASI NOTIFY NYC","="""""
2905,"19 UASI PLANNING","="""""
290,"19 UASI RNY -  PS_01","="""""
2908,"19 UASI SUPPLY LOGS","="""""
2913,"19 UASI Support Services","="""""
2911,"19 UASI T&E","="""""
2906,"19 UASI TECH","="""""
2909,"19 UASI TRAVEL","="""""
K001,"1A FILTER PRESSES 1B CENTRIFUGE PURCHASE","="""""
SC14,"1 CENTRE ST 14 FL, MN: DESIGN NEW SECURI","="""""
BAG1,"1 CENTRE ST, 23RD FLR, MUNICIPAL BLDG, M","="""""
GQWX,"1 CENTRE ST 25TH FL, MN: CONST/BUILD OUT","="""""
25FL,"1 CENTRE ST 25TH FL, MN: CONST/BUILD OUT","="""""
D128,"1 CENTRE ST: COMPLETE RENOV OF OFFICE SP","="""""
GQCA,"1 CENTRE ST, MANHATTAN: OFFICE OF COURT","="""""
COCA,"1 CENTRE ST, MANHATTAN: OFFICE OF COURT","="""""
CPEL,"1 CENTRE ST, MN: 12TH FLR UPGRADE ELTRL","="""""
GQ15,"1 CENTRE ST, MN: ASBESTOS ABATEMENT AS P","="""""
GQAM,"1 CENTRE ST, MN: ASBESTOS ABATEMENT ASSO","="""""
GQBD,"1 CENTRE ST, MN: ASBESTOS ABATMNT COSTS","="""""
GQAX,"1 CENTRE ST, MN: ASBESTOS ABATMNT RELATE","="""""
GQ07,"1 CENTRE ST, MN: ASBESTOS WORK ASSOCIATE","="""""
E020,"1 CENTRE ST, MN: BLDG-WIDE ENERGY EFFICI","="""""
ERS1,"1 CENTRE ST, MN: BUILDING OF EMISSIONS R","="""""
SC1C,"1 CENTRE ST, MN: CCTV SECURITY SYSTEM, D","="""""
SC1C,"1 CENTRE ST, MN: CCTV SECURITY SYSTEM, I","="""""
DOOR,"1 CENTRE ST, MN: COMPREHENSIVE DOOR REPL","="""""
DOF7,"1 CENTRE ST., MN: DOF 7TH FLR OFFICE REC","="""""
1CSI,"1 CENTRE ST, MN: IFA CHARGES RELATED TO","="""""
MM10,"1 CENTRE ST, MN: INSTALL NEW 100 TON CHI","="""""
PUMP,"1 CENTRE ST, MN: INSTALL NEW CONDENSER W","="""""
GQCA,"1 CENTRE ST, MN: OFFICE OF COURT ADMINIS","="""""
CO1F,"1 CENTRE ST, MN: OFFICE OF COURT ADMINIS","="""""
COCA,"1 CENTRE ST, MN: OFFICE OF COURT ADMINIS","="""""
CO2F,"1 CENTRE ST, MN: OFFICE OF COURT ADMINIS","="""""
VOI2,"1 CENTRE ST, MN: PURCHASE 205 VOIP PHONE","="""""
CSEC,"1 CENTRE ST, MN: PURCHASE & INSTALL EQMT","="""""
TAXM,"1 CENTRE ST, MN: RECON 11TH FLOOR (TAX C","="""""
FL2N,"1 CENTRE ST, MN: RECON 1200 SQFT WALL AT","="""""
FL2N,"1 CENTRE ST, MN: RECON 1200 SQFT WALL SY","="""""
EV13,"1 CENTRE ST, MN: RECON 13TH FLR FOR DCAS","="""""
PS15,"1 CENTRE ST, MN: RECON 15TH FL PRINT SHO","="""""
20FL,"1 CENTRE ST, MN: RECON 19TH & 20TH FLRS","="""""
BAG1,"1 CENTRE ST, MN: RECON 23RD FLOOR FOR BI","="""""
DB23,"1 CENTRE ST, MN: RECON 23RD FLOOR FOR DO","="""""
RE41,"1 CENTRE ST, MN: RECON 9TH FLR FOR BOARD","="""""
MU8E,"1 CENTRE ST, MN: RECON COMPTROLLER'S OFF","="""""
CCC2,"1 CENTRE ST, MN: RECON GROUND FLOOR, MEZ","="""""
BAIR,"1 CENTRE ST, MN: RECON HVAC SYSTEM FOR F","="""""
RE41,"1 CENTRE ST, MN: RECON OF 9TH FLR FOR TH","="""""
PLAZ,"1 CENTRE ST, MN: RECON PLAZA AROUND MUNI","="""""
MMCS,"1 CENTRE ST, MN: RECON PORTION FLR 15 FO","="""""
MMCS,"1 CENTRE ST, MN: RECON PORTION OF 15TH F","="""""
CHAM,"1 CENTRE ST, MN: RECON PORTION OF 22ND F","="""""
FANS,"1 CENTRE ST, MN: REMOVE & INSTALL NEW FA","="""""
CPIU,"1 CENTRE ST., MN: UPGRADE & EXPAND HVAC","="""""
21MS,"1 CENTRE ST, MN: UPGRADE HVAC SYSTEM FOR","="""""
24MS,"1 CENTRE ST, MN: UPGRADE HVAC SYSTEM FOR","="""""
EN21,"1 CENTRE ST, MN: UPGRADE LIGHTING SYSTEM","="""""
WTCS,"1 CENTRE ST, MUNI BLDG, MN: WTC RELATED","="""""
W2TC,"1 CENTRE ST, MUNI BLDG, MN: WTC RELATED","="""""
MMHV,"1 CENTRE ST.- MUNI BUILDING-  REMOVAL AN","="""""
3ELV,"1 CENTRE ST, MUNICIPAL BLDG, MN: DESIGN","="""""
MMPB,"1 CENTRE ST, MUNICIPAL BLDG: UPGRADE ENT","="""""
10CJ,"1 CENTRE ST, OFFICE OF THE CRIMINAL JUST","="""""
MMFC,"1 CENTRE ST: RECON CHILLERS ON 12TH & 24","="""""
25A1,"1 CENTRE STREET, 25TH FLOOR, MN: (THIS B","="""""
IS11,"1 CENTRE STREET, MN: DCAS OFFICE OF MANA","="""""
DOF5,"1 CENTRE STREET, MN: DOF 5TH FL RECON IN","="""""
MEZZ,"1 CENTRE STREET, MN: INSTALL ADA ACCESSI","="""""
PUMP,"1 CENTRE STREET, MN: INSTAL NEW CONDENSE","="""""
CC13,"1 CENTRE STREET, MN: RECON 13TH FLOOR IN","="""""
MUN2,"1 CENTRE STREET, MN: RECON 1/4 SECOND FL","="""""
MMLB,"1 CENTRE STREET, MN: RECON 14TH & 21ST F","="""""
CC11,"1 CENTRE STREET, MN: RECON 16TH FLR INCL","="""""
GQWX,"1 CENTRE STREET, MN: RECONSTR & BUILD-OU","="""""
25FL,"1 CENTRE STREET, MN: RECONSTR & BUILD-OU","="""""
MMGB,"1 CENTRE STREET, MN: REMOVE OLD & INSTAL","="""""
MALM,"1 CENTRE STREET, MN: UPGRADE FIRE ALARM","="""""
PLZ2,"1 CENTRE STREET PLAZA (MN): DESIGN SVCS","="""""
3095,"1 Centre Street Tenant Work","="""""
MMRS,"1 CENTRE STRET, MN: RECON 24TH FLOOR INC","="""""
GQ06,"1 CENTRE ST. TAX COMMISSION ASBESTOS ABA","="""""
C349,"1 E104 ST:ARSENAL NORTH,CLASSC NEW OFF.F","="""""
K007,"1K-1L SLUDG STORAGE LAGOON W.I (CONSTR.)","="""""
MJJH,"(1) MARC AND JASON'S PLAYGROUND LOCATED","="""""
MHLS,"1 METROTECH, OFFICE OF COURT ADMINISTRAT","="""""
NRPG,"(1) NORTH ROCHDALE PLAYGROUND LOCATED BT","="""""
ESPR,"(1) NORTH ROCHDALE PLAYGROUND LOCATED BT","="""""
TOR3,"1 PIERREPOINT PLAZA, 10 FL, BKLYN: RENOV","="""""
RAK1,"1 PIERREPONT PLAZA, BK: LAW DEPT, COMP R","="""""
RAK1,"1 PIERREPONT PLAZA, BKLYN: LAW DEPARTMEN","="""""
5146,"1 PM EFFLUENT","="""""
PPLZ,"1 POLICE PLAZA GARAGE, MN: UPGRADE TO CL","="""""
FS63,"1 POLICE PLAZA, MN: COMPREHENSIVE ENERGY","="""""
CAFE,"1 POLICE PLAZA (MN): DESIGN AND RECONSTR","="""""
CAFE,"1 POLICE PLAZA, (MN): DESIGN & RECONSTR","="""""
1PPC,"1 POLICE PLAZA, MN: IT CLOSET REFRESH IN","="""""
1PPL,"1 POLICE PLAZA (MN) & POLICE CRIME LAB J","="""""
SUMP,"1 POLICE PLAZA, MN: SUMP PUMP REPLMNT IN","="""""
PCEL,"1 POLICE PLAZA (MN); UPGRADE ELEVATOR SY","="""""
PVB1,"(1) PROSPECT PARK ZONE 8, BKLYN & (2) GR","="""""
QI22,"(1) QUEENSBRIDGE BABY PARK LOCATED AT VE","="""""
1001,"1st Dept Commisioner's Office","="""""
GOWN,"1ST STREET TURNING BASIN (ON GOWANUS CAN","="""""
ROBM,"1 VERNON AVE, BKLYN: GRANTS PER ART 16 G","="""""
H086,"2002A-7 REOFFERING COI AND UW SPREAD","="""""
H085,"2002A-7 REOFFERING COI AND UW SPREAD","="""""
H088,"2002A-8 REOFFERING COI AND UW SPREAD","="""""
H087,"2002A-8 REOFFERING COI AND UW SPREAD","="""""
2025,"2004 USAR Fleet Grant","="""""
1009,"2004 USAR Fleet Grant","="""""
G520,"2005AB COI","="""""
G953,"2005 C-3 CONVERSION ALL COI","="""""
2032,"2005 Urban Search & Rescue","="""""
1014,"2005 Urban Search & Rescue PS","="""""
A242,"2006A TX OID","="""""
A243,"2006I TX OID","="""""
1031,"2006 Urban Search and Rescue Grant","="""""
2054,"2006 Urban Search and Rescue Grant","="""""
1061,"2007/2008 Hurricane Preparedness","="""""
G792,"2008D TE  NM","="""""
G799,"2008D TE  NM COI","="""""
G797,"2008D TE  NM COI","="""""
G795,"2008D TE  NM COI","="""""
G796,"2008D TE  NM COI","="""""
G798,"2008D TE  NM COI","="""""
G793,"2008D TE  NM  COI","="""""
G794,"2008D TE  NM  COI","="""""
G805,"2008D TX NM COI","="""""
G802,"2008D TX NM COI","="""""
G800,"2008D TX NM COI","="""""
G806,"2008D TX NM COI","="""""
G804,"2008D TX NM COI","="""""
G801,"2008D TX NM COI","="""""
G803,"2008D TX NM COI","="""""
G808,"2008EF TE REFUNDING COI","="""""
G811,"2008EF TE REFUNDING COI","="""""
G807,"2008EF TE REFUNDING COI","="""""
G812,"2008EF TE REFUNDING COI","="""""
G809,"2008EF TE REFUNDING COI","="""""
G810,"2008EF TE REFUNDING COI","="""""
1043,"2008 USAR - HERS Course","="""""
2067,"2008 USAR - HERS Course","="""""
6183,"2009 Homeland Security Grant","="""""
6083,"2009 Homeland Security Grant","="""""
S001,"2009 Stop VAWA Recovery Act Award","="""""
G995,"2010D-1 BABS COI","="""""
G991,"2010D-1 BABS COI","="""""
G990,"2010D-1 BABS COI","="""""
G992,"2010D-1 BABS COI","="""""
G994,"2010D-1 BABS COI","="""""
G993,"2010D-1 BABS COI","="""""
H003,"2010D-2 TX COI","="""""
G999,"2010D-2 TX COI","="""""
H002,"2010D-2 TX COI","="""""
G996,"2010D-2 TX COI","="""""
G997,"2010D-2 TX COI","="""""
G998,"2010D-2 TX COI","="""""
H001,"2010D-2 TX COI","="""""
H008,"2010E REF COI","="""""
H004,"2010E REF COI","="""""
H007,"2010E REF COI","="""""
H009,"2010E REF COI","="""""
H005,"2010E REF COI","="""""
H006,"2010E REF COI","="""""
H011,"2010F REF COI","="""""
H010,"2010F REF COI","="""""
H012,"2010F REF COI","="""""
H024,"2010G-2 TX COI","="""""
H025,"2010G COI","="""""
H032,"2010G COI","="""""
H018,"2010G COI","="""""
H030,"2010G COI","="""""
H027,"2010G COI","="""""
H029,"2010G COI","="""""
H014,"2010G COI","="""""
H017,"2010G COI","="""""
H031,"2010G COI","="""""
H026,"2010G COI","="""""
H021,"2010G COI","="""""
H022,"2010G COI","="""""
H020,"2010G COI","="""""
H013,"2010G COI","="""""
H023,"2010G COI","="""""
H019,"2010G COI","="""""
H028,"2010G COI","="""""
H015,"2010G COI","="""""
H016,"2010G COI","="""""
6184,"2010 Homeland Security Grant","="""""
6084,"2010 Homeland Security Grant","="""""
6086,"2011 Homeland Security Grant","="""""
6186,"2011 Homeland Security Grant","="""""
6187,"2012 Applied Research Grant","="""""
6087,"2012 Applied Research Grant","="""""
4112,"2012 FIRE SAFETY AND PREVENTION GRANT","="""""
6188,"2012 Homeland Security Grant","="""""
6088,"2012 Homeland Security Grant","="""""
6091,"2013 DNA Backlog Reduction","="""""
6191,"2013 DNA Backlog Reduction","="""""
6193,"2013 Homeland Security Grant (UASI)","="""""
6093,"2013 Homeland Security Grant (UASI)","="""""
H315,"2013I COI","="""""
H312,"2013I COI","="""""
H314,"2013I COI","="""""
H317,"2013I COI","="""""
H310,"2013I COI","="""""
H316,"2013I COI","="""""
H313,"2013I COI","="""""
H311,"2013I COI","="""""
0616,"2014-2018 CORE REHABILITATION SERVICES","="""""
6094,"2014 Applied Research","="""""
6194,"2014 Applied Research","="""""
6097,"2014 DNA Backlog Reduction","="""""
6197,"2014 DNA Backlog Reduction","="""""
6095,"2014 DNA Research Grant","="""""
6195,"2014 DNA Research Grant","="""""
6853,"2015-2016 Laboratory Enhancement Prog","="""""
6098,"2015 Homeland Security Grant (UASI)","="""""
6198,"2015 Homeland Security Grant (UASI)","="""""
8330,"2015  HUD Demonstration Lead Grant","="""""
8338,"2015  HUD Demonstration Lead Grant","="""""
6922,"2015 PORT SECURITY GRANT PROGRAM","="""""
Z054,"2016 EPA Brownfields Hazardous Substance","="""""
Z053,"2016 EPA Brownfields Petroleum Assessme","="""""
6855,"2016 Homeland Security Grant (UASI)","="""""
6805,"2016 Homeland Security Grant (UASI)","="""""
6932,"2016 PORT SECURITY GRANT PROGRAM","="""""
6811,"2017 Homeland Security Grant (UASI)","="""""
6861,"2017 Homeland Security Grant (UASI)","="""""
8360,"2017  HUD Demonstration Lead Grant","="""""
8368,"2017  HUD Demonstration Lead Grant","="""""
6942,"2017 PORT SECURITY GRANT PROGRAM","="""""
6952,"2018 PORT SECURITY GRANT PROGRAM","="""""
4012,"2018 PORT SECURITY GRANT PROGRAM","="""""
6867,"2019 Paul Coverdell Competitive Grant","="""""
6001,"2020 Census Outreach","="""""
CV03,"2020 HAVA CARES Funds","="""""
8628,"2020 Lead Hazard Reduction Grant","="""""
3964,"2020 STATEWIDE INTEROPERABLE COMM.GRANT","="""""
NEWX,"2035 NEWBOLD AVE, BX: LOAN PER ART 15, P","="""""
MADS,"2059-71 MADISON AVE, MN: HUD MULTI-FAMIL","="""""
7916,"2059-71 MADISON AVE-SEC 8","="""""
MRAV,"2065 MORRIS AVENUE, BX: SUBSIDY TO HDC T","="""""
W92S,"206 W 92ND ST, MN:  SUPPPORTIVE HOUSING","="""""
PC02,"207TH STREET OVER HARLEM RIVER BRIDGE","="""""
PC02,"207TH STREET OVER HARLEM RIVER BRIDGE RE","="""""
LGCN,"208 W 13TH ST, MN: GAY AND LESBIAN COMM","="""""
F300,"208 WATER QUALITY PLAN","="""""
BKCM,"209 JORALEMON ST, BKLYN BOROUGH HALL: RE","="""""
BKCR,"209 JORALEMON ST, BKLYN BOROUGH HALL: RE","="""""
CV20,"20 EMPG COVID-19 Supplemental","="""""
1121,"20 EMPG COVID-19 Supplemental","="""""
DDC4,"20 NYC SCHOOLS, CITY-WIDE","="""""
E178,"20TH AVE/130TH ST-CPCP STREET WIDENING A","="""""
20PC,"20TH PRECINCT, MN: UPGRADE COMPUTER SYST","="""""
2923,"20 UASI CERT","="""""
2924,"20 UASI COOP","="""""
1377,"20 UASI - Education, Awreness & Training","="""""
2925,"20 UASI GIS","="""""
8147,"20 UASI - GTS","="""""
2930,"20 UASI HUM. LOGS","="""""
1367,"20 UASI - IoT Lab Enhancement","="""""
2937,"20 UASI M&A","="""""
2933,"20 UASI NOTIFY NYC - Executive Advisor","="""""
2934,"20 UASI NOTIFY NYC - Response","="""""
2926,"20 UASI PLANNING - Readiness","="""""
2927,"20 UASI PLANNING - Response","="""""
2928,"20 UASI PLANNING - Risk Recovery & Reduc","="""""
2920,"20 UASI PS","="""""
2921,"20 UASI RNY - Community Preparedness","="""""
2922,"20 UASI RNY - External Affairs","="""""
2931,"20 UASI SUPPLY LOGS","="""""
2936,"20 UASI SUPPORT SERVICES","="""""
2935,"20 UASI T&E","="""""
2929,"20 UASI TECH","="""""
2932,"20 UASI TRAVEL","="""""
GQ16,"210 JORALEMON, BKLYN (BKLYN MUNI BLDG),","="""""
KMFR,"210 JORALEMON, BKLYN (BKLYN MUNI BLDG),","="""""
ELC2,"210 JORALEMON ST, BK: COMMISSIONING AND","="""""
ELC2,"210 JORALEMON ST, BK: COMMISSIONING & IN","="""""
GQKM,"210 JORALEMON ST, BKLYN: ASBESTOS ABATEM","="""""
ELC2,"210 JORALEMON ST, BKLYN: COMMISSIONING &","="""""
BKSA,"210 JORALEMON ST, BKLYN: CON OF MECHANIC","="""""
BMEV,"210 JORALEMON ST, BKLYN: DESIGN FOR PURC","="""""
BKCV,"210 JORALEMON ST, BKLYN: DESIGN ONLY ASS","="""""
JORC,"210 JORALEMON ST (BKLYN MUNICIPAL BLDG),","="""""
NYBP,"210 JORALEMON ST, BKLYN: RECON 12TH FL F","="""""
ALRT,"210 JORALEMON ST, BKLYN: RECON 3RD FL FO","="""""
GQRB,"210 JORALEMON ST, BKLYN: RECON REAR DRIV","="""""
JORB,"210 JORALEMON ST, BKLYN: RECON REAR DRIV","="""""
KMEL,"210 JORALEMON ST, BKLYN: UPGRADE BLDG EL","="""""
BKBC,"210 JORALEMON ST, BKLYN: UPGRADE BOILER","="""""
GQKN,"210 JORALEMON STREET, BKLYN: COMPLETE IN","="""""
BKCV,"210 JORALEMON STREET, BKLYN: DESIGN FOR","="""""
BKCV,"210 JORALEMON STREET, BKLYN: DESIGN & RE","="""""
KMEL,"210 JORALEMON STREET, BKLYN: UPGRADE BLD","="""""
211W,"211 WEST 147TH ST, MN: AFFORDABLE NEIGHB","="""""
3974,"21-22 STATEWIDE INTEROPERABLE COMM.GRANT","="""""
T017,"2/15/91 10/10","="""""
STY3,"2/15/91 11/30","="""""
RDHK,"2/15/91 12/20","="""""
CTAD,"2/15/91 19/15","="""""
T012,"2/15/91 20/5","="""""
BLRF,"215 AND 217 E. 45TH STREET, MANHATTAN: A","="""""
BAYY,"215 BAY ST, SI: FIT OUT OF NEWLY LEASED","="""""
VATE,"215 E. 161ST, BX COURTHSE: REHAB 13 ELEV","="""""
XFCG,"215 E. 161ST ST., BRONX:  RECON OF PARKI","="""""
X215,"215 E 161ST ST, BRX FACADE REHAB: CLASS","="""""
STRP,"218-14 103RD AVE, QNS: ACQUIRE SITE & CL","="""""
BOYL,"2190 ATLANTIC & 249 BOYLAND AVE, BKLYN:","="""""
ATAV,"2190 ATLANTIC AVE, BKLYN, LOAN TO ATA HO","="""""
633A,"21 AVE BRIDGE, 21 AVE & 64 ST, BKLYN: EN","="""""
5312,"21 Century Community Learning Centers","="""""
3795,"21st Century Civic Center Plan Leases","="""""
0408,"21st CENTURY LEARNING CENTER","="""""
2943,"21 UASI CERT","="""""
2944,"21 UASI COOP","="""""
2945,"21 UASI GIS","="""""
8157,"21 UASI - GTS","="""""
2950,"21 UASI HUM. LOGS","="""""
2957,"21 UASI M&A","="""""
2954,"21 UASI NOTIFY NYC - Response","="""""
2953,"21 UASI NOTIFY NYC - Strategic Operation","="""""
2946,"21 UASI PLANNING - Readiness","="""""
2947,"21 UASI PLANNING - Response","="""""
2948,"21 UASI PLANNING - Risk Recovery & Reduc","="""""
2940,"21 UASI PS","="""""
2941,"21 UASI RNY Community Preparedness","="""""
2942,"21 UASI RNY - External Affairs","="""""
2951,"21 UASI SUPPLY LOGS","="""""
2956,"21 UASI SUPPORT SERVICES","="""""
2955,"21 UASI T&E","="""""
2949,"21 UASI TECH","="""""
1387,"21 UASI - Threat Modeling Integration","="""""
2952,"21 UASI TRAVEL","="""""
NRPR,"2211-2223 FREDERICK DOUGLAS BLVD, NEIGHB","="""""
7804,"222-4 W 21ST ST-SEC 8","="""""
GIVA,"2228 GIVAN AVE, BX: HUD 202 SUPPORTIVE H","="""""
GIAV,"2228 GIVAN AVE, BX: HUD 202 SUPPORTIVE H","="""""
XSB1,"22/30 3/15/91 $47,959","="""""
138C,"225 E 138TH ST, BX: ELLA, LOAN PER ART 1","="""""
138B,"225 E 138TH ST, BX: ELLA, LOAN PER ART 1","="""""
138A,"225 E 138TH ST, BX: ELLA, LOAN PER ART 1","="""""
227D,"227 DUFFIELD, BKLYN: ACQUISITION PER ART","="""""
NDES,"2299 ANDREWS AVE, BX: LOAN PER ART 11 PH","="""""
NEDH,"2299 ANDREWS AVE, BX: LOAN PER ART 11 PH","="""""
Q823,"229TH STREET, BEWTWEEN 145TH AVE & 147TH","="""""
OLR1,"22 CORTLANDT ST, FLRS 14 & 15, MN: RECON","="""""
6881,"22 Paul Coverdell State Grant - DNA","="""""
6880,"22 Paul Coverdell State Grant - Tox","="""""
22EV,"22 READE ST, MN: ELEVATOR REHAB INCL MOT","="""""
22RV,"22 READE ST, MN: EMERGENCY RECON OF SIDE","="""""
22RI,"22 READE ST, MN: IFA CHARGES RELATED TO","="""""
22RX,"22 READE ST, MN: REHAB OF FACADE & ROOF","="""""
GQAP,"22 READE ST, MN: (THIS BUDGET CODE FOR A","="""""
SC22,"22 READE ST, MN: (THIS BUDGET CODE FOR D","="""""
2963,"22 UASI CERT","="""""
2964,"22 UASI COOP","="""""
2965,"22 UASI GIS","="""""
8167,"22UASI - GTS","="""""
2970,"22 UASI HUM. LOGS","="""""
2967,"22 UASI INTERAGENCY OPERATIONS - P&R","="""""
1397,"22 UASI - JSOC CYBER ACADEMY & TIP","="""""
2977,"22 UASI M&A","="""""
2974,"22 UASI NOTIFY NYC - Response","="""""
2966,"22 UASI PLANNING - Readiness","="""""
2960,"22 UASI PS","="""""
2968,"22 UASI RISK,RECOVERY,REDUCTION-P&R","="""""
2961,"22 UASI RNY Community Preparedness","="""""
2962,"22 UASI RNY - External Affairs","="""""
2973,"22 UASI Strategic Operation","="""""
2971,"22 UASI SUPPLY LOGS","="""""
2976,"22 UASI SUPPORT SERVICES","="""""
2975,"22 UASI T&E","="""""
2969,"22 UASI TECH","="""""
2972,"22 UASI TRAVEL","="""""
KNGS,"230 KINGSTON AVE, BKLYN: LOAN PER ART 15","="""""
233B,"233 BROADWAY, MN INITIAL OUTFITTING & IN","="""""
MAPB,"233 SCHERMERHORN ST, BKLYN: INITAL OUTFI","="""""
JACP,"2342-2354 WEBSTER AVE, BX: LOAN PER ART","="""""
7809,"235 BROOK AVE-SEC 8","="""""
05EL,2365_05EL,"="""""
10EL,2365_10EL,"="""""
15EL,"2365- 15EL","="""""
706C,2365_706C,"="""""
CHSC,2365_CHSC,"="""""
DL05,2365_DL05,"="""""
EMGS,2365_EMGS,"="""""
ID21,2365_ID21,"="""""
IPD5,"2365 - IPD5 (IPDVS)","="""""
XT3K,2365_XT3K,"="""""
7847,"238th Stree/Broadway IRT Line Project","="""""
RMTA,"23 LOCATIONS IN THE VICINITY OF TRANSIT","="""""
23PR,"23RD ST PIER, GOWANUS BAY, BKLYN: DEMOLI","="""""
23BR,"23RD STREET BULKHEAD, MN: RECON INCL STE","="""""
EVRR,"240-250 LIVINGSTON ST. BKLYN: HRA OFFICE","="""""
DOR1,"240 CENTRE ST, MN: CON DFTA SENIOR CENTE","="""""
