the_geom,DOB_Job1,project_id,project_name,project_start_date,project_completion_date,Project_Building_ID,Building_id_current,Building_ID_init,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta___neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,prevailing_wage_status,Planned Tax Benefit,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,bin_dcp,bbl_dcp,Comment,HNY_Version,dob_job_num_source,DOB_Job1,DOB_Job2,DOB_Job3,HNY_to_Job_relat,Q_Year,DOB_TYPE,units_dev_Data
0101000020E6100000636B2A49267C52C0FFF6E936305B4440,320898695,61713,845 GRAND ST,12/9/16,11/16/17,61713966422,966422,,845,GRAND STREET,Brooklyn,11211,3029220047,3425540,BK-01,34,481,BK90,40.71218654,-73.93978288,40.71240889,-73.93983678,11/16/17,New Construction,Non Prevailing Wage,421a,0,0,8,0,0,0,0,6,2,0,0,0,0,0,8,0,8,40,3425540,3029220047,,3162018,Amanda_Manual,320898695,,,1-to-1,2015,NB,40
0101000020E610000070711AC3D87C52C06F79937C785C4440,321197389,64510,848 LORIMER STREET,11/14/17,,64510976568,976568,,848,LORIMER STREET,Brooklyn,11222,3026790046,3338030,BK-01,33,569,BK76,40.72224589,-73.95093949,40.72242696,-73.95073011,,New Construction,Non Prevailing Wage,421a,0,0,4,0,0,0,1,2,1,0,0,0,0,0,4,0,4,52,3338030,3026790046,,3162018,BINandBBL,321197389,,,1-to-1,2017,NB,52
0101000020E6100000E23302BF407D52C0ED03B959765E4440,320627103,53383,85 Commercial St.,5/5/15,,53383957028,957028,,85,COMMERCIAL STREET,Brooklyn,11222,3024720410,3063675,BK-01,33,563,BK76,40.73745404,-73.95640596,40.73798677,-73.95707679,,New Construction,Non Prevailing Wage,421a,0,20,106,34,40,0,50,50,90,10,0,0,0,0,200,0,200,200,3063675,3024720410,,3162018,Amanda_Manual,320627103,,,1-to-1,2015,NB,200
0101000020E61000003FFC5F22DC7E52C0B25B3600BC584440,320627292,52788,86 Fleet Place,4/1/15,,52788955833,955833,,166,MYRTLE AVENUE,Brooklyn,11201,3020617501,3424517,BK-02,35,31,BK68,40.69359968,-73.98247072,40.69323733,-73.98218593,,New Construction,Non Prevailing Wage,421a,0,0,29,0,0,0,9,13,6,1,0,0,0,0,29,0,29,440,3424517,3020617501,,3162018,BINandBBL,320627292,,,1-to-1,2015,NB,440
0101000020E610000026BC0C18C77852C03B1AA808C76B4440,220325770,65073,863 FAIRMOUNT PLACE,3/21/16,5/17/16,65073956814,956814,,863,FAIRMOUNT PLACE,Bronx,10460,2029600111,2124391,BX-06,17,36502,BX17,40.84182223,-73.88723517,40.84201153,-73.88715173,5/17/16,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8,2124391,2029600111,,3162018,BINandBBL,220325770,,,1-to-1,2014,NB,8
0101000020E6100000B88BB47D9D7852C0CDC264CBEE6B4440,220364772,65074,866 EAST 178TH STREET,5/16/17,5/16/17,65074969739,969739,,866,EAST 178 STREET,Bronx,10460,2031210014,2127009,BX-06,17,363,BX17,40.84352442,-73.88493363,40.84322493,-73.88461249,5/16/17,New Construction,Non Prevailing Wage,421a,0,0,9,0,0,0,0,4,5,0,0,0,0,0,9,0,9,45,2127009,2031210014,,3162018,BINandBBL,220364772,,,1-to-1,2015,NB,45
,301738136,67012,869 PARK AVENUE,1/4/18,,67012966038,966038,,869,PARK AVENUE,Brooklyn,11206,3015797501,3413991,BK-03,36,28501,BK78,40.69863324,-73.94045509,40.69888297,-73.94037552,,New Construction,Non Prevailing Wage,421a,0,0,9,0,0,0,0,9,0,0,0,0,0,0,9,0,9,44,,,0,5032018,Bill_Manual,301738136,,,1-to-1,2004,NB,44
0101000020E6100000F485F31DBA7B52C08CF1A31205594440,320583891,50639,874 Willoughby Avenue,5/14/15,,50639949245,949245,,874,WILLOUGHBY AVENUE,Brooklyn,11221,3015930023,,BK-03,36,287,BK35,40.69566512,-73.93356986,40.69546731,-73.93323468,,New Construction,Non Prevailing Wage,421a,0,0,19,0,0,0,0,9,10,0,0,0,0,0,19,0,19,93,,3015930023,,3162018,BBLOnly,320583891,,,1-to-1,2015,NB,93
0101000020E61000008312EA12A37B52C02786C35679594440,320361826,65075,88 JEFFERSON STREET,2/9/15,,65075954879,954879,,88,JEFFERSON STREET,Brooklyn,11206,3031710033,3072212,BK-04,,391,BK78,40.69911719,-73.93210943,40.69901547,-73.93182824,,New Construction,Non Prevailing Wage,421a,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,15,3072212,3031710033,,3162018,BINandBBL,320361826,,,1-to-1,2012,A1,15
0101000020E6100000F02795B6997A52C0EDADF503A6574440,320514476,65076,880 MACON STREET,8/18/15,10/10/17,65076953491,953491,,880,MACON STREET,Brooklyn,11233,3014980030,3040213,BK-16,41,373,BK79,40.68495988,-73.91581554,40.68475389,-73.91563191,10/10/17,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,8,3040213,3014980030,,3162018,BINandBBL,320514476,,,1-to-1,2014,NB,8
0101000020E61000000689E57D797752C04A86D2CDB4534440,321195096,60779,888 FOUNTAIN AVENUE BUILDING A2,12/22/16,,60779974205,974205,,911,ERSKINE STREET,Brooklyn,11239,3045867501,,BK-05,42,1070,BK82,40.65520788,-73.8677104,40.6539552,-73.86679027,,New Construction,Non Prevailing Wage,420c,27,80,159,0,0,1,40,121,64,42,0,0,0,0,267,0,267,267,,3045867501,,3162018,BBLOnly,321195096,,,1-to-1,2016,NB,267
0101000020E6100000245C0A408A7752C0F6E149A0FB534440,321193301,63345,888 FOUNTAIN AVENUE BUILDING B3,11/2/17,,63345979242,979242,,881,ERSKINE STREET,Brooklyn,11239,,,BK-05,42,1070,BK82,40.65611652,-73.86781312,,,,New Construction,Non Prevailing Wage,420c,15,15,113,0,0,1,36,64,22,22,0,0,0,0,144,0,144,144,,3045860204,Contained wrong job number,3162018,Amanda_Manual,321193301,,,1-to-1,2017,NB,144
0101000020E6100000FDDFCFF8977C52C0C033CAC813594440,321276454,59417,901 MYRTLE AVENUE,12/20/17,,59417969001,969001,,98,TOMPKINS AVENUE,Brooklyn,11206,3017470034,3331335,BK-03,36,257,BK75,40.69612472,-73.9464473,40.69591627,-73.94677563,,New Construction,Non Prevailing Wage,421a,0,0,7,0,0,0,0,7,0,0,0,0,0,0,7,0,7,34,3331335,3017470034,,3162018,BINandBBL,321276454,,,1-to-1,2015,NB,30
0101000020E61000005888D4D5997D52C0B9D59C512D574440,320909727,60212,909 ATLANTIC AVENUE (BPL OFFSITE 2 OF 2),6/15/17,,60212971000,971000,,911,ATLANTIC AVENUE,Brooklyn,11238,3020180062,,BK-02,35,201,BK69,40.68073293,-73.96256503,40.68107052,-73.96251436,,New Construction,Non Prevailing Wage,Article XI,0,0,68,0,9,0,37,24,13,3,0,0,0,0,77,0,77,78,,3020180062,,3162018,BBLOnly,320909727,,,1-to-1,2017,NB,78
0101000020E6100000F2A4B7052C7452C0A4BEF241CB4A4440,402483013,51779,9306 Shore Front Parkway,12/18/14,3/23/17,51779911614,911614,,93-06,SHORE FRONT PARKWAY,Queens,11693,4161390011,4617165,QN-14,32,94203,QN12,40.58400347,-73.81483139,40.58432793,-73.81518691,3/23/17,New Construction,Non Prevailing Wage,421a,0,13,0,50,0,1,4,34,20,6,0,0,0,0,64,0,64,64,4617165,4161390011,NOT IN DATABASE. OLD??,3162018,Amanda_Manual,402483013,,,No match,,,
0101000020E6100000F5D46EE48F7352C08803539381594440,420655703,58954,94-02 148th Street,6/28/16,,58954968125,968125,,94-02,148 STREET,Queens,11435,4099990009,4214016,QN-12,27,208,QN61,40.69952136,-73.80522758,40.69926683,-73.80565749,,New Construction,Non Prevailing Wage,Article XI,0,15,80,150,134,1,112,185,83,0,0,0,0,0,380,0,380,380,4214016,4099990009,,3162018,BBLOnly,420655703,,,1-to-1,2016,NB,380
0101000020E6100000707E3F0C1F7D52C0422F5010C45D4440,321090788,58756,977 MANHATTAN AVENUE,1/5/17,,58756968816,968816,,977,MANHATTAN AVENUE,Brooklyn,11222,3025320045,3064282,BK-01,33,563,BK76,40.73256496,-73.95465917,40.73254589,-73.95502001,,New Construction,Non Prevailing Wage,421a,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,14,3425610,3025320045,,3162018,BINandBBL,321090788,,,1-to-1,2015,NB,14
0101000020E61000003050AD19B47B52C011F637B23C664440,121190022,44357,Acacia Gardens,4/11/16,,44357958188,958188,,401,EAST 120 STREET,Manhattan,10035,1018080010,1089835,MN-11,8,192,MN34,40.79851074,-73.93332637,40.7987273,-73.93286745,,New Construction,Non Prevailing Wage,420c,54,0,106,18,0,1,37,48,92,2,0,0,0,0,179,0,179,179,1089835,1018080010,,3162018,BINandBBL,121190022,,,1-to-1,2016,NB,179
0101000020E61000008D1698FCEC7952C0FEF38F1903554440,320627274,52656,Affordable & Supportive Family Housing at Van Dyke,6/30/15,7/26/17,52656958170,958170,,603,MOTHER GASTON BOULEVARD,Brooklyn,11212,3037940028,,BK-16,41,910,BK81,40.66413268,-73.90543198,40.6641571,-73.90508952,7/26/17,New Construction,Prevailing Wage,420c,75,0,25,0,0,1,0,24,77,0,0,0,0,0,101,0,101,101,,3037940028,,3162018,BBLOnly,320627274,,,1-to-1,2015,NB,101
0101000020E61000004C38B2FA7C7852C0CFF00B546B6B4440,220542401,58966,ALEMBIC. 1880 BOSTON ROAD,12/30/16,,58966972249,972249,,1880,BOSTON ROAD,Bronx,10460,2030040020,2120210,BX-06,17,359,BX17,40.83956987,-73.8827829,40.8392129,-73.88262813,,New Construction,Prevailing Wage,420c,167,0,0,0,0,1,66,101,1,0,0,0,0,0,168,0,168,168,2120210,2030040020,,3162018,Amanda_Manual,220542401,,,1-to-1,2016,NB,168
0101000020E61000002CDFE984C67252C0E6D97AC01B5A4440,420602618,51278,ARCHER AVENUE,12/22/14,,51278951227,951227,,92-61,165 STREET,Queens,11433,4101557501,4615173,QN-12,27,444,QN61,40.70398357,-73.79374171,40.70397192,-73.79336665,,New Construction,Non Prevailing Wage,420c,0,18,70,0,0,1,24,13,46,6,0,0,0,0,89,0,89,89,4615173,4101557501,,3162018,BINandBBL,420602618,,,1-to-1,2015,NB,89
0101000020E61000001814DDE5687752C0A880A41DF1534440,321193793,63289,ARKER. 888 FOUNTAIN AVE. BUILDING B1,11/2/17,,63289976532,976532,,888,FOUNTAIN AVENUE,Brooklyn,11208,3045860300,3327531,BK-05,42,1070,BK82,40.65671641,-73.86440965,40.65579577,-73.86577746,,New Construction,Prevailing Wage,420c,199,0,0,0,0,1,0,199,1,0,0,0,0,0,200,0,200,200,3327531,3045860300,,3162018,Amanda_Manual,321193793,,,1-to-1,2017,NB,200
0101000020E610000098CF0369107152C049BF3B01664C4440,421094283,52937,Arker.34-11 Beach Channel Drive,6/25/15,,52937965899,965899,,34-11,BEACH CHANNEL DRIVE,Queens,11691,4159507501,,QN-14,31,992,QN12,40.59682544,-73.76708765,40.59686294,-73.7666266,,New Construction,Prevailing Wage,420c,153,0,0,0,0,1,0,153,1,0,0,0,0,0,154,0,154,154,,4159507501,,3162018,BBLOnly,421094283,,,1-to-1,2015,NB,154
0101000020E610000017C3AC821E7E52C050B73F5929574440,320626710,55437,Atlantic Yards B14 (Pacific Park),12/12/14,4/13/17,55437966924,966924,,535,CARLTON AVENUE,Brooklyn,11238,3011290001,3418188,BK-08,35,163,BK64,40.68144623,-73.97087879,40.68094936,-73.97061221,4/13/17,New Construction,Non Prevailing Wage,421a,0,15,90,0,193,1,0,0,0,0,0,0,0,299,299,0,299,299,3418188,3011290001,,3162018,Amanda_Manual,320626710,,,1-to-1,2014,NB,298
0101000020E610000051BF2C695C7E52C0C8ADCDEF49574440,320623214,59032,Atlantic Yards B3,6/17/15,,59032966928,966928,,38,6 AVENUE,Brooklyn,11217,3011180003,,BK-06,35,12902,BK37,40.68178187,-73.97414159,40.68194387,-73.97439031,,New Construction,Non Prevailing Wage,421a,0,14,91,0,198,0,66,131,90,16,0,0,0,0,303,0,303,303,,3011180003,,3162018,BBLOnly,320623214,,,1-to-1,2015,NB,303
0101000020E61000008C159051797C52C01D28C7CF0C684440,121325734,65077,AURUM,8/23/16,11/29/17,650773491,3491,,2239,ADAM C POWELL BOULEVARD,Manhattan,10027,1019167503,1089304,MN-10,9,226,MN03,40.81321226,-73.94521873,40.81289098,-73.9449047,11/29/17,New Construction,Non Prevailing Wage,421a,0,0,0,0,23,0,0,11,12,0,0,0,0,0,23,0,23,115,1089304,1019167503,,3162018,Amanda_Manual,121325734,,,1-to-1,2013,NB,115
0101000020E61000005D9B9506A17E52C0FCE108CEF0574440,320627862,51123,BAM Cultural District North Site Tower II,5/7/15,,51123967799,967799,,15,LAFAYETTE AVENUE,Brooklyn,11217,3021077502,,BK-02,35,33,BK68,40.68678924,-73.9785098,40.68703628,-73.97857823,,New Construction,Non Prevailing Wage,421a,0,0,25,0,24,1,19,7,24,0,0,0,0,0,50,0,50,123,,3021077502,,3162018,Amanda_Manual,320627862,,,1-to-1,2015,NB,123
0101000020E6100000D25006BB9F7E52C0341A5476D5574440,320592328,58508,BAM South Apartments (20140284),12/3/14,6/22/17,58508966435,966435,,286,ASHLAND PLACE,Brooklyn,11217,3021100003,3424445,BK-02,,35,BK68,40.68655586,-73.97816373,40.68620185,-73.97849918,6/22/17,New Construction,Non Prevailing Wage,421a,0,0,76,0,0,1,23,35,19,0,0,0,0,0,77,0,77,378,3424445,3021100003,,3162018,Amanda_Manual,320592328,,,1-to-1,2014,NB,379
,320592328,58508,BAM South Apartments (20140284),12/3/14,,58508976392,976392,966435,286,ASHLAND PLACE,Brooklyn,11217,3021100003,3424445,BK-02,35,35,BK68,40.68655586,-73.97816373,40.68620185,-73.97849918,,New Construction,Non Prevailing Wage,421a,0,0,76,0,0,1,23,35,19,0,0,0,0,0,77,0,77,378,,,0,3162018,Bill_Manual,320592328,,,1-to-1,2014,NB,379
0101000020E61000007958EA51DF8452C0E28E791580504440,520200461,58494,Bay Street Senior Housing (20136026),1/5/15,12/1/17,58494941851,941851,713739,533,BAY ST,Staten Island,10304,5004900004,5113073,SI-01,49,21,SI37,40.62887013,-74.07651581,40.62890881,-74.07613037,12/1/17,New Construction,Non Prevailing Wage,420c,0,66,0,0,0,1,5,61,1,0,0,0,0,0,67,0,67,67,5113073,5004900004,,3162018,Amanda_Manual,520200461,,,1-to-1,2014,NB,67
0101000020E610000039F306F3B27152C0AF1E7BE6FA4B4440,420662410,63775,BEACH GREEN DUNES - PHASE 2,12/15/17,,63775957258,957258,,4519,ROCKAWAY BEACH BOULEVARD,Queens,11691,,,QN-14,31,97204,QN12,40.59359437,-73.7765472,,,,New Construction,Non Prevailing Wage,420c,26,25,75,0,0,1,20,59,36,12,0,0,0,0,127,0,127,127,,,,3162018,Spatial,420662410,,,1-to-1,2017,NB,127
0101000020E6100000A943B813B67152C027877048FA4B4440,420653377,53461,BEACH GREEN NORTH,6/30/15,8/30/17,53461967338,967338,,4551,ROCKAWAY BEACH BOULEVARD,Queens,11691,,,QN-14,31,97204,QN12,40.59357553,-73.7767381,,,8/30/17,New Construction,Non Prevailing Wage,Article XI,0,24,76,0,0,1,8,49,27,17,0,0,0,0,101,0,101,101,,,,3162018,Amanda_Manual,420653377,,,1-to-1,2015,NB,101
0101000020E61000005F24381E017D52C08A208CA7B7564440,321188317,63913,BEDFORD ARMS,12/28/17,,63913979592,979592,,1336,BEDFORD AVENUE,Brooklyn,11216,3012050028,,BK-08,35,221,BK61,40.67765793,-73.95279294,40.67747969,-73.95319324,,New Construction,Non Prevailing Wage,Article XI,0,19,28,0,46,1,0,59,26,9,0,0,0,0,94,0,94,94,,3012050028,,3162018,Amanda_Manual,321188317,,,1-to-1,0,NB,94
0101000020E6100000AF51DEE0EE7C52C00A5C05CEA55D4440,320374117,65080,BELVEDERE LXVIII,10/21/16,3/29/17,65080956493,956493,,210,JAVA STREET,Brooklyn,11222,3025510030,,BK-01,33,575,BK76,40.73180102,-73.95242623,40.73162246,-73.95207998,3/29/17,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,10,,3025510030,,3162018,BBLOnly,320374117,,,1-to-1,2012,NB,10
0101000020E61000002D25892D967E52C031896995CF584440,321186541,61842,BFC. 118 ST EDWARDS STREET. INGERSOLL SENIOR RESIDENCES,6/28/17,,61842976583,976583,,112,ST EDWARDS STREET,Brooklyn,11205,,,BK-02,35,2901,BK68,40.69383495,-73.97791613,,,,New Construction,Prevailing Wage,420c,0,145,0,0,0,1,54,91,1,0,0,0,0,0,146,0,146,146,,,,3162018,Spatial,321186541,,,1-to-1,2017,NB,146
0101000020E6100000CC6561572C7F52C0A6D7A00E2F5C4440,121187642,61728,BFC. 140 ESSEX ST. ESSEX CROSSING SITE 8,11/1/17,,61728975686,975686,,140,ESSEX STREET,Manhattan,10002,1003540001,1004309,MN-03,1,3001,MN27,40.7202904,-73.98729782,40.72018607,-73.98708138,,New Construction,Non Prevailing Wage,421a,28,34,30,0,0,1,93,0,0,0,0,0,0,0,93,0,93,93,1004309,1003540001,,3162018,BINandBBL,121187642,,,1-to-1,0,NB,93
0101000020E61000009B7A59EA4B7A52C07CCC30836B6E4440,220151608,52798,BRC. 233 Landing Road,6/30/15,,52798955842,955842,,233,LANDING ROAD,Bronx,10468,2032367501,,BX-07,14,269,BX30,40.86240641,-73.91109715,40.86265602,-73.91088351,,New Construction,Non Prevailing Wage,420c,0,118,17,0,0,1,111,7,18,0,0,0,0,0,136,0,136,136,,2032367501,,3162018,BBLOnly,220151608,,,1-to-1,2015,NB,136
0101000020E6100000AC4E7397697A52C07F8B67337B694440,220404612,48643,Bridge.425 E 161st St. Melrose Site C SHLP Portion,6/29/16,,48643972670,972670,,425,EAST 161 STREET,Bronx,10451,2023830039,,BX-03,17,141,BX35,40.82397927,-73.9130996,40.82407229,-73.9126948,,New Construction,Prevailing Wage,420c,58,0,0,0,0,1,59,0,0,0,0,0,0,0,59,0,59,59,,2023830039,,3162018,BBLOnly,220404612,,,1-to-1,2016,NB,59
0101000020E6100000A61EF519887A52C0EAA5949D9F684440,220462381,51301,BRKG GND. 626 BERGEN AVE. LA CENTRAL,6/29/17,,51301976948,976948,,626,BERGEN AVENUE,Bronx,10455,,,BX-01,17,71,BX34,40.81737108,-73.91455697,,,,New Construction,Prevailing Wage,420c,97,0,63,0,0,1,160,1,0,0,0,0,0,0,161,0,161,161,,,,3162018,Spatial,220462381,,,1-to-1,2017,NB,161
0101000020E6100000DAEDED75567A52C0BFC8F4198A694440,220152144,44339,BRONX COMMONS,12/28/16,,44339964993,964993,,435,EAST 162 STREET,Bronx,10451,2023840123,2001524,BX-03,17,141,BX35,40.8245251,-73.91261111,40.82452702,-73.91152714,,New Construction,Non Prevailing Wage,Article XI,46,60,182,16,0,1,35,68,185,17,0,0,0,0,305,0,305,305,2001524,2023840123,,3162018,BBLOnly,220152144,,,1-to-1,2017,NB,305
0101000020E6100000DF24DD01647A52C0C1F000054D6A4440,220289346,65081,BRONX LIVING LLC,1/11/16,,65081948645,948645,,1138,TELLER AVENUE,Bronx,10456,2024290012,2124470,BX-04,,175,BX14,40.83068144,-73.91253436,40.83047545,-73.91235396,,New Construction,Non Prevailing Wage,421a,0,0,8,0,0,0,0,4,4,0,0,0,0,0,8,0,8,40,2124470,2024290012,,3162018,BINandBBL,220289346,,,1-to-1,2013,NB,40
0101000020E61000008D1703D2DB7852C0A385F4A91D6A4440,220152340,59388,BRONX PRO. 1017 HOME STREET,6/28/17,,59388972462,972462,,1017,HOME STREET,Bronx,10459,2029930031,,BX-03,17,12101,BX35,40.82880279,-73.88876043,40.82903027,-73.88841677,,New Construction,Prevailing Wage,420c,62,0,0,0,0,1,22,40,1,0,0,0,0,0,63,0,63,63,,2029930031,,3162018,BBLOnly,220152340,,,1-to-1,2017,NB,63
0101000020E61000007A35A393A37A52C0A5BB0C7B31684440,220111689,44225,Brook Avenue Apartments,6/27/14,12/28/16,44225955261,955261,,455,EAST 147 STREET,Bronx,10455,2022920049,,BX-01,8,43,BX39,40.81394722,-73.91668198,40.81401003,-73.91623393,12/28/16,New Construction,Non Prevailing Wage,421a,0,14,40,0,0,1,7,35,12,1,0,0,0,0,55,0,55,55,,2022920049,,3162018,Amanda_Manual,220111689,,,1-to-1,2014,NB,55
0101000020E61000007A35A393A37A52C0A5BB0C7B31684440,220124381,44225,Brook Avenue Apartments,6/27/14,12/28/16,44225927748,927748,,469,EAST 147 STREET,Bronx,10455,2022920049,,BX-01,8,43,BX39,40.8138537,-73.91640031,40.81401003,-73.91623393,12/23/16,New Construction,Non Prevailing Wage,421a,0,0,11,0,0,0,0,1,10,0,0,0,0,0,11,0,11,11,,2022920049,,3162018,Amanda_Manual,220124381,,,1-to-1,2014,NB,11
0101000020E6100000D90C2E25A47852C0FC5F43AA076B4440,210059540,65082,BRYANT MANOR LLC,4/14/16,,65082966732,966732,,1702,BRYANT AVENUE,Bronx,10460,2030020023,2127760,BX-03,,161,BX75,40.83547768,-73.88569561,40.83617142,-73.88501863,,New Construction,Non Prevailing Wage,421a,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,10,41,2127760,2030020023,,3162018,BINandBBL,210059540,,,1-to-1,2012,NB,41
0101000020E6100000AE69181D147C52C009CE8DA76D5A4440,301866032,65128,BUSHWICK PLACE VENTURE LLC,6/20/16,,65128965810,965810,,83,BUSHWICK PLACE,Brooklyn,11206,3030730097,,BK-01,34,485,BK78,40.70641661,-73.93895853,40.70647139,-73.93872764,,New Construction,Non Prevailing Wage,421a,0,0,4,0,0,0,0,2,2,0,0,0,0,0,4,0,4,20,,3030730097,,3162018,BBLOnly,301866032,,,1-to-1,2014,NB,20
0101000020E610000030B6730E5C7252C07690112F53584440,420026670,50495,Calvary.112-02 Guy Brewer Boulevard,8/1/14,6/15/16,50495949059,949059,,162-25,112TH ROAD,Queens,11433,4121830035,4607744,QN-12,28,264,QN01,40.68976627,-73.78656305,40.69003857,-73.78686868,6/15/16,New Construction,Non Prevailing Wage,420c,8,0,44,0,0,1,0,33,20,0,0,0,0,0,53,0,53,53,4607744,4121830035,,3162018,BINandBBL,420026670,,,1-to-1,2013,NB,53
0101000020E61000008A0DCCC0377C52C0EF2DD59A20544440,320595058,48906,CAMBA GARDENS 2. 560 WINTHROP,6/26/14,11/30/16,48906948178,948178,,560,WINTHROP STREET,Brooklyn,11203,3048290005,,BK-09,40,808,BK60,40.65764607,-73.94151886,40.65724502,-73.9409029,11/30/16,New Construction,Prevailing Wage,420c,182,0,110,0,0,1,175,28,62,28,0,0,0,0,293,0,293,293,,3048290005,,3162018,BBLOnly,320595058,,,1-to-1,2015,NB,293
,321184302,62289,CAMBA. 210-214 HEGEMAN AVE,1/22/18,,62289976044,976044,,212,HEGEMAN AVENUE,Brooklyn,11212,3036390035,,BK-16,42,922,BK81,40.65675354,-73.90401521,40.65654212,-73.90393623,,New Construction,Non Prevailing Wage,420c,46,8,16,0,0,1,70,0,1,0,0,0,0,0,71,0,71,71,,,0,5032018,Bill_Manual,321184302,,,1-to-1,2017,NB,71
0101000020E610000042361CD8A27A52C003E0C8D156564440,320595183,50410,CAMBA. 331 Saratoga Ave. Bergen Saratoga,6/3/14,10/21/16,50410980814,980814,,331,SARATOGA AVENUE,Brooklyn,11233,3014470001,3413938,BK-16,41,303,BK79,40.67449467,-73.91665791,40.67452452,-73.91618922,10/21/16,New Construction,Non Prevailing Wage,420c,40,16,23,0,0,1,40,13,27,0,0,0,0,0,80,0,80,80,3413938,3014470001,,3162018,BINandBBL,320595183,,,1-to-1,2014,NB,80
0101000020E610000006B9CD4C577F52C00BC91352C8564440,320595003,52272,CARROLL GARDENS- PHASE 2 (363 BOND STREET),12/11/14,11/9/17,52272927008,927008,,363,BOND STREET,Brooklyn,11231,3004520001,,BK-06,39,77,BK33,40.67818602,-73.99082819,40.6779883,-73.98970337,11/9/17,New Construction,Non Prevailing Wage,421a,0,0,54,0,0,0,21,23,10,0,0,0,0,0,54,0,54,270,,3004520001,,3162018,BBLOnly,320595003,,,1-to-1,2015,NB,270
0101000020E61000009763260F537952C05941A1D8E9684440,220152554,61186,CATHOLIC CHARITIES. 879 BECK STREET,12/27/17,,61186979998,979998,,909,BECK STREET,Bronx,10459,2027110028,,BX-02,17,87,BX33,40.81964157,-73.89531516,40.81963642,-73.89569453,,New Construction,Prevailing Wage,420c,88,0,0,0,0,1,27,61,1,0,0,0,0,0,89,0,89,89,,2027110028,,3162018,Amanda_Manual,220152554,,,1-to-1,2017,NB,89
0101000020E6100000064ECF1E9C7952C05D9A4B3F1B554440,321184099,62203,CCM. 404 SNEDIKER AVE. BEVERLY'S PLACE,11/20/17,,62203973532,973532,,402,SNEDIKER AVENUE,Brooklyn,11207,3037990026,3327032,BK-05,42,1132,BK85,40.66505299,-73.89990128,40.66489402,-73.90015383,,New Construction,Non Prevailing Wage,420c,43,0,28,0,0,1,52,5,10,5,0,0,0,0,72,0,72,72,3327032,3037990026,,3162018,BBLOnly,321184099,,,1-to-1,0,NB,72
0101000020E61000000B22F7197C7F52C075FC9B4026624440,121191968,44324,Clinton URA Site 7/CHDC,5/4/15,,44324927213,927213,,525,WEST 52 STREET,Manhattan,10019,1010817501,1090143,MN-04,3,135,MN15,40.76650694,-73.99221672,40.76679237,-73.99194955,,New Construction,Non Prevailing Wage,Article XI,0,0,24,26,52,1,14,37,48,4,0,0,0,0,103,0,103,103,1090143,1010817501,,3162018,Amanda_Manual,121191968,,,1-to-1,2016,NB,104
0101000020E6100000C517F5628B7952C04ACBED03B56C4440,220394552,52646,Common Ground.411 East 178th St. Webster Ave.,11/18/15,,52646955507,955507,,411,EAST 178 STREET,Bronx,10457,2030280055,,BX-06,15,379,BX41,40.84905773,-73.89960631,40.84927415,-73.89913248,,New Construction,Prevailing Wage,420c,90,0,80,0,0,1,170,0,1,0,0,0,0,0,171,0,171,171,,2030280055,,3162018,Amanda_Manual,220394552,,,1-to-1,2015,NB,171
0101000020E6100000C88965E9797A52C0A085A9D2BB6B4440,220463558,59740,COMMUNITY ACCESS.111 EAST 172ND STREET,9/22/16,,59740969539,969539,,111,EAST 172 STREET,Bronx,10452,2028350012,2094538,BX-04,14,209,BX63,40.84145833,-73.9140562,40.8416694,-73.9136909,,New Construction,Non Prevailing Wage,420c,60,0,65,0,0,1,68,0,58,0,0,0,0,0,126,0,126,126,2094538,2028350012,,3162018,Amanda_Manual,220463558,,,1-to-1,2016,NB,126
0101000020E61000000FDAE53A117952C0F0E93DD7EF684440,220152849,58936,COMMUNITY ACCESS.985 BRUCKNER BLVD,12/28/17,,58936977400,977400,,985,BRUCKNER BOULEVARD,Bronx,10459,2027350028,,BX-02,17,89,BX27,40.81984074,-73.8910624,40.81981936,-73.89167664,,New Construction,Non Prevailing Wage,420c,120,0,94,0,0,1,133,18,64,0,0,0,0,0,215,0,215,215,,2027350028,,3162018,BBLOnly,220152849,,,1-to-1,2017,NB,215
